task,partition,method,dim_percent,id_dim,seed,epochs,best_val_mae,test_mae,duration_sec,duration_hours,start_time,end_time,prediction_csv
mp_band_gap,bandgap_p10_2,fastfood,20,0.2,123,350,0.498436830186904,0.5238795755813954,6515.0,1.8097,2026-06-24T20:35:59+03:00,2026-06-24T22:24:34+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim020_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,20,0.2,456,350,0.48339756063785444,0.5041115975452196,6315.0,1.7542,2026-06-24T20:32:28+03:00,2026-06-24T22:17:43+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim020_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,10,0.1,123,350,0.5130195283172535,0.5268152260981912,6565.0,1.8236,2026-06-24T22:24:34+03:00,2026-06-25T00:13:59+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim010_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,10,0.1,456,350,0.5044294984617181,0.5096073682170542,6356.0,1.7656,2026-06-24T22:17:43+03:00,2026-06-25T00:03:39+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim010_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,5,0.05,123,350,0.5166939619790772,0.5295777357881137,6579.0,1.8275,2026-06-25T00:13:59+03:00,2026-06-25T02:03:38+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim005_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_2,fastfood,5,0.05,456,350,0.520083958295686,0.5118237487080104,6344.0,1.7622,2026-06-25T00:03:39+03:00,2026-06-25T01:49:23+03:00,bandgap_p10_2/predictions/bandgap_fastfood_bandgap_p10_2_dim005_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,100,1.0,123,350,0.51504811654695,0.5159918100775194,6599.0,1.8331,2026-06-24T13:56:42+03:00,2026-06-24T15:46:41+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim100_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,100,1.0,456,350,0.4797146015038625,0.49758941408268736,6398.0,1.7772,2026-06-24T13:57:22+03:00,2026-06-24T15:44:00+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim100_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,80,0.8,123,350,0.49485009296298205,0.4868582900516796,6545.0,1.8181,2026-06-24T15:46:41+03:00,2026-06-24T17:35:46+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim080_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,80,0.8,456,350,0.4781758023267931,0.49244329328165376,6389.0,1.7747,2026-06-24T15:44:00+03:00,2026-06-24T17:30:29+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim080_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,60,0.6,123,350,0.5015530008320942,0.5186007286821706,6553.0,1.8203,2026-06-24T17:35:46+03:00,2026-06-24T19:24:59+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim060_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,60,0.6,456,350,0.489885290927693,0.5052559638242894,6429.0,1.7858,2026-06-24T17:30:29+03:00,2026-06-24T19:17:38+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim060_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,50,0.5,123,350,0.4969373457381702,0.5041004095607236,6642.0,1.845,2026-06-24T19:24:59+03:00,2026-06-24T21:15:41+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim050_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,50,0.5,456,350,0.4994200237604313,0.5177655083979328,6362.0,1.7672,2026-06-24T19:17:38+03:00,2026-06-24T21:03:40+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim050_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,45,0.45,123,350,0.4999556923539122,0.5030979095607235,6419.0,1.7831,2026-06-24T21:15:41+03:00,2026-06-24T23:02:40+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim045_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,45,0.45,456,350,0.4924243531562998,0.5124562067183462,6333.0,1.7592,2026-06-24T21:03:40+03:00,2026-06-24T22:49:13+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim045_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,20,0.2,123,350,0.49160069356178343,0.4843645258397933,6422.0,1.7839,2026-06-24T23:02:40+03:00,2026-06-25T00:49:42+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim020_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,20,0.2,456,350,0.49015837146916397,0.5004240794573643,6380.0,1.7722,2026-06-24T22:49:13+03:00,2026-06-25T00:35:33+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim020_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,10,0.1,123,350,0.4965119800107705,0.4882612700258398,6467.0,1.7964,2026-06-25T00:49:42+03:00,2026-06-25T02:37:29+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim010_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,10,0.1,456,350,0.4993300465279636,0.5176050109819121,6431.0,1.7864,2026-06-25T00:35:33+03:00,2026-06-25T02:22:44+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim010_seed456_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,5,0.05,123,350,0.5048750446736392,0.4742311841085271,6443.0,1.7897,2026-06-25T02:37:29+03:00,2026-06-25T04:24:52+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim005_seed123_epochs350_predictions.csv
mp_band_gap,bandgap_p10_3,fastfood,5,0.05,456,350,0.51363533751109,0.507151292635659,6464.0,1.7956,2026-06-25T02:22:44+03:00,2026-06-25T04:10:28+03:00,bandgap_p10_3/predictions/bandgap_fastfood_bandgap_p10_3_dim005_seed456_epochs350_predictions.csv
